1	e9	e7	C
1	e9	e28	C
1	e11	e7	C
1	e11	e9	C
1	e11	e28	C
1	e28	e7	C
1	e28	e32	C
1	e30	e29	C
1	e32	e7	C
1	e32	e45	C
1	e36	e12	C
1	e50	e47	C
1	e54	e50	C
1	e76	e75	C
1	e78	e68	C
1	e79	e69	C
1	e80	e70	C
1	e82	e81	C
1	e109	e112	C
1	e124	e123	C
1	e127	e123	C
1	e128	e127	C
1	e133	e136	C
1	e141	e175	C
1	e155	e149	C
1	e155	e152	C
1	e178	e181	C
1	e179	e180	C
1	e180	e181	C
1	e220	e218	C
1	e225	e223	C
1	e226	e228	C
1	e228	e229	C
1	e230	e229	C
1	e230	e231	C
1	e9	e32	C
1	e11	e32	C
1	e28	e45	C
1	e54	e47	C
1	e128	e123	C
1	e179	e181	C
1	e226	e229	C
1	e9	e45	C
1	e11	e45	C
1	e1	e192	NC
1	e2	e17	NC
1	e6	e171	NC
1	e13	e49	NC
1	e13	e205	NC
1	e16	e186	NC
1	e19	e133	NC
1	e24	e17	NC
1	e24	e204	NC
1	e26	e51	NC
1	e31	e43	NC
1	e34	e174	NC
1	e43	e157	NC
1	e44	e142	NC
1	e47	e76	NC
1	e48	e32	NC
1	e51	e72	NC
1	e53	e166	NC
1	e60	e95	NC
1	e66	e131	NC
1	e72	e4	NC
1	e77	e80	NC
1	e84	e242	NC
1	e96	e63	NC
1	e97	e122	NC
1	e101	e130	NC
1	e126	e232	NC
1	e128	e150	NC
1	e129	e111	NC
1	e140	e98	NC
1	e151	e203	NC
1	e152	e74	NC
1	e154	e56	NC
1	e154	e226	NC
1	e158	e166	NC
1	e165	e27	NC
1	e167	e128	NC
1	e174	e172	NC
1	e178	e239	NC
1	e179	e82	NC
1	e182	e136	NC
1	e199	e124	NC
1	e204	e133	NC
1	e229	e198	NC
2	e0	e1	C
2	e13	e21	C
2	e18	e26	C
2	e25	e31	C
2	e26	e32	C
2	e52	e54	C
2	e57	e59	C
2	e73	e71	C
2	e74	e72	C
2	e74	e73	C
2	e86	e87	C
2	e90	e88	C
2	e90	e91	C
2	e117	e121	C
2	e118	e123	C
2	e121	e142	C
2	e123	e143	C
2	e129	e126	C
2	e134	e133	C
